# Square Foot,Year Built,Price
2109.09,1983.00,925.00
2148.48,1983.00,997.26
2187.88,1983.00,971.99
2227.27,1983.00,978.10
2266.67,1983.00,952.66
2306.06,1983.00,962.44
2345.45,1983.00,907.54
2384.85,1983.00,952.15
2424.24,1983.00,1035.91
2463.64,1983.00,1093.67
2503.03,1983.00,1034.55
2542.42,1983.00,1089.44
2581.82,1983.00,978.51
2621.21,1983.00,980.47
2660.61,1983.00,1080.15
2700.00,1983.00,1088.55
2739.39,1983.00,1139.14
2778.79,1983.00,951.19
2818.18,1983.00,1090.98
2857.58,1983.00,1086.52
2896.97,1983.00,1073.56
2936.36,1983.00,1066.36
2975.76,1983.00,1112.33
3015.15,1983.00,1178.84
3054.55,1983.00,1048.70
3093.94,1983.00,1149.56
3133.33,1983.00,1123.08
3172.73,1983.00,1132.85
3212.12,1983.00,1160.96
3251.52,1983.00,1083.41
3290.91,1983.00,1110.72
3330.30,1983.00,1036.41
3369.70,1983.00,1114.69
3409.09,1983.00,1149.68
3448.48,1983.00,1153.48
3487.88,1983.00,1147.93
3527.27,1983.00,1132.47
3566.67,1983.00,1170.09
3606.06,1983.00,1166.64
3645.45,1983.00,1133.36
3684.85,1983.00,1205.76
3724.24,1983.00,1188.11
3763.64,1983.00,1194.73
3803.03,1983.00,1198.82
3842.42,1983.00,1202.63
3881.82,1983.00,1256.50
3921.21,1983.00,1201.49
3960.61,1983.00,1262.78
4000.00,1983.00,1258.22
100.00,1984.00,347.31
139.39,1984.00,410.60
178.79,1984.00,436.00
218.18,1984.00,470.12
257.58,1984.00,584.04
296.97,1984.00,421.84
336.36,1984.00,482.26
375.76,1984.00,503.89
415.15,1984.00,746.67
454.55,1984.00,662.06
493.94,1984.00,526.23
533.33,1984.00,654.46
572.73,1984.00,703.88
612.12,1984.00,657.16
651.52,1984.00,653.04
690.91,1984.00,716.25
730.30,1984.00,585.93
769.70,1984.00,690.90
809.09,1984.00,644.81
848.48,1984.00,744.23
887.88,1984.00,754.14
927.27,1984.00,684.64
966.67,1984.00,791.50
1006.06,1984.00,685.70
1045.45,1984.00,802.12
1084.85,1984.00,766.14
1124.24,1984.00,758.14
1163.64,1984.00,697.60
1203.03,1984.00,809.16
1242.42,1984.00,886.78
1281.82,1984.00,745.25
1321.21,1984.00,886.04
1360.61,1984.00,867.05
1400.00,1984.00,789.72
1439.39,1984.00,922.31
1478.79,1984.00,884.45
1518.18,1984.00,795.02
1557.58,1984.00,856.11
1596.97,1984.00,907.64
1636.36,1984.00,844.67
1675.76,1984.00,887.03
1715.15,1984.00,988.45
1754.55,1984.00,893.59
1793.94,1984.00,1029.07
1833.33,1984.00,953.09
1872.73,1984.00,1009.18
1912.12,1984.00,858.44
1951.52,1984.00,947.74
1990.91,1984.00,1019.01
2030.30,1984.00,897.72
2069.70,1984.00,980.00
2109.09,1984.00,979.71
2148.48,1984.00,1011.20
2187.88,1984.00,1027.76
2227.27,1984.00,921.19
2266.67,1984.00,1043.86
2306.06,1984.00,965.96
2345.45,1984.00,981.17
2384.85,1984.00,995.52
2424.24,1984.00,1129.49
2463.64,1984.00,1029.05
2503.03,1984.00,1059.63
2542.42,1984.00,1117.40
2581.82,1984.00,1021.07
2621.21,1984.00,1093.36
2660.61,1984.00,1076.74
2700.00,1984.00,1018.36
2739.39,1984.00,1110.01
2778.79,1984.00,1077.49
2818.18,1984.00,1146.27
2857.58,1984.00,1085.58
2896.97,1984.00,1032.92
2936.36,1984.00,1075.20
2975.76,1984.00,1049.41
3015.15,1984.00,1161.11
3054.55,1984.00,1162.40
3093.94,1984.00,1117.09
3133.33,1984.00,1224.18
3172.73,1984.00,1189.11
3212.12,1984.00,1162.43
3251.52,1984.00,1148.21
3290.91,1984.00,1158.51
3330.30,1984.00,1127.38
3369.70,1984.00,1163.54
3409.09,1984.00,1130.35
3448.48,1984.00,1189.71
3487.88,1984.00,1160.11
3527.27,1984.00,1281.19
3566.67,1984.00,1108.06
3606.06,1984.00,1245.98
3645.45,1984.00,1244.84
3684.85,1984.00,1246.88
3724.24,1984.00,1313.93
3763.64,1984.00,1278.09
3803.03,1984.00,1234.75
3842.42,1984.00,1283.68
3881.82,1984.00,1184.75
3921.21,1984.00,1227.12
3960.61,1984.00,1240.15
4000.00,1984.00,1287.16
100.00,1984.00,343.49
139.39,1984.00,343.54
178.79,1984.00,454.02
218.18,1984.00,475.76
257.58,1984.00,527.85
296.97,1984.00,453.78
336.36,1984.00,495.56
375.76,1984.00,518.62
415.15,1984.00,552.81
454.55,1984.00,501.26
493.94,1984.00,553.87
533.33,1984.00,577.35
572.73,1984.00,734.91
612.12,1984.00,709.52
651.52,1984.00,735.26
690.91,1984.00,763.86
730.30,1984.00,648.43
769.70,1984.00,725.89
809.09,1984.00,676.57
848.48,1984.00,772.27
887.88,1984.00,697.78
927.27,1984.00,704.03
966.67,1984.00,762.40
1006.06,1984.00,809.27
1045.45,1984.00,769.81
1084.85,1984.00,796.21
1124.24,1984.00,917.36
1163.64,1984.00,846.69
1203.03,1984.00,741.14
1242.42,1984.00,835.38
1281.82,1984.00,863.89
1321.21,1984.00,804.31
1360.61,1984.00,867.67
1400.00,1984.00,950.52
1439.39,1984.00,848.06
1478.79,1984.00,875.32
1518.18,1984.00,796.59
1557.58,1984.00,887.93
1596.97,1984.00,893.47
1636.36,1984.00,842.13
1675.76,1984.00,860.34
1715.15,1984.00,846.33
1754.55,1984.00,831.14
1793.94,1984.00,921.00
1833.33,1984.00,922.62
1872.73,1984.00,914.73
1912.12,1984.00,893.12
1951.52,1984.00,1004.05
1990.91,1984.00,964.37
2030.30,1984.00,1041.47
2069.70,1984.00,948.47
2109.09,1984.00,1105.61
2148.48,1984.00,991.25
2187.88,1984.00,1082.86
2227.27,1984.00,962.01
2266.67,1984.00,970.92
2306.06,1984.00,1049.52
2345.45,1984.00,1000.42
2384.85,1984.00,1053.27
2424.24,1984.00,1036.41
2463.64,1984.00,1033.50
2503.03,1984.00,981.30
2542.42,1984.00,960.09
2581.82,1984.00,1032.93
2621.21,1984.00,1094.66
2660.61,1984.00,1112.97
2700.00,1984.00,1018.03
2739.39,1984.00,1124.13
2778.79,1984.00,1008.67
2818.18,1984.00,1052.52
2857.58,1984.00,1134.74
2896.97,1984.00,1150.82
2936.36,1984.00,1076.12
2975.76,1984.00,1058.33
3015.15,1984.00,1167.46
3054.55,1984.00,1023.17
3093.94,1984.00,1081.09
3133.33,1984.00,999.96
3172.73,1984.00,1115.78
3212.12,1984.00,1089.54
3251.52,1984.00,1147.90
3290.91,1984.00,1123.80
3330.30,1984.00,1090.92
3369.70,1984.00,1172.03
3409.09,1984.00,1239.34
3448.48,1984.00,1180.29
3487.88,1984.00,1160.67
3527.27,1984.00,1216.56
3566.67,1984.00,1165.42
3606.06,1984.00,1176.59
3645.45,1984.00,1229.62
3684.85,1984.00,1181.63
3724.24,1984.00,1226.67
3763.64,1984.00,1249.05
3803.03,1984.00,1214.25
3842.42,1984.00,1307.29
3881.82,1984.00,1258.73
3921.21,1984.00,1182.39
3960.61,1984.00,1264.76
4000.00,1984.00,1236.60
100.00,1984.00,364.84
139.39,1984.00,341.39
178.79,1984.00,368.09
218.18,1984.00,437.70
257.58,1984.00,455.20
296.97,1984.00,612.41
336.36,1984.00,578.52
375.76,1984.00,461.40
415.15,1984.00,532.33
454.55,1984.00,602.77
493.94,1984.00,598.90
533.33,1984.00,619.01
572.73,1984.00,634.50
612.12,1984.00,659.56
651.52,1984.00,715.21
690.91,1984.00,756.87
730.30,1984.00,638.30
769.70,1984.00,711.34
809.09,1984.00,677.05
848.48,1984.00,634.60
887.88,1984.00,778.25
927.27,1984.00,733.84
966.67,1984.00,657.89
1006.06,1984.00,672.40
1045.45,1984.00,658.20
1084.85,1984.00,693.10
1124.24,1984.00,757.12
1163.64,1984.00,740.63
1203.03,1984.00,799.79
1242.42,1984.00,800.29
1281.82,1984.00,802.03
1321.21,1984.00,858.73
1360.61,1984.00,937.77
1400.00,1984.00,873.72
1439.39,1984.00,839.69
1478.79,1984.00,899.21
1518.18,1984.00,897.14
1557.58,1984.00,962.72
1596.97,1984.00,967.45
1636.36,1984.00,886.44
1675.76,1984.00,926.18
1715.15,1984.00,981.17
1754.55,1984.00,932.75
1793.94,1984.00,983.66
1833.33,1984.00,954.37
1872.73,1984.00,884.42
1912.12,1984.00,960.10
1951.52,1984.00,981.12
1990.91,1984.00,988.39
2030.30,1984.00,887.10
2069.70,1984.00,922.89
2109.09,1984.00,1018.79
2148.48,1984.00,1023.73
2187.88,1984.00,934.32
2227.27,1984.00,957.83
2266.67,1984.00,1017.61
2306.06,1984.00,992.77
2345.45,1984.00,1052.50
2384.85,1984.00,1028.01
2424.24,1984.00,1064.35
2463.64,1984.00,1090.68
2503.03,1984.00,990.35
2542.42,1984.00,1025.38
2581.82,1984.00,1143.66
2621.21,1984.00,1155.98
2660.61,1984.00,992.77
2700.00,1984.00,1064.90
2739.39,1984.00,1135.85
2778.79,1984.00,1098.19
2818.18,1984.00,938.33
2857.58,1984.00,1042.51
2896.97,1984.00,1075.60
2936.36,1984.00,1147.35
2975.76,1984.00,1028.29
3015.15,1984.00,1169.31
3054.55,1984.00,1125.19
3093.94,1984.00,1132.31
3133.33,1984.00,1132.29
3172.73,1984.00,1174.88
3212.12,1984.00,1079.79
3251.52,1984.00,1153.00
3290.91,1984.00,1156.61
3330.30,1984.00,1136.70
3369.70,1984.00,1150.92
3409.09,1984.00,1110.61
3448.48,1984.00,1185.30
3487.88,1984.00,1134.49
3527.27,1984.00,1114.68
3566.67,1984.00,1163.17
3606.06,1984.00,1188.99
3645.45,1984.00,1134.84
3684.85,1984.00,1197.43
3724.24,1984.00,1241.84
3763.64,1984.00,1207.20
3803.03,1984.00,1176.06
3842.42,1984.00,1194.20
3881.82,1984.00,1345.44
3921.21,1984.00,1126.34
3960.61,1984.00,1217.94
4000.00,1984.00,1313.31
100.00,1984.00,360.80
139.39,1984.00,429.67
178.79,1984.00,412.52
218.18,1984.00,475.46
257.58,1984.00,507.77
296.97,1984.00,569.83
336.36,1984.00,536.15
375.76,1984.00,660.13
415.15,1984.00,521.02
454.55,1984.00,605.84
493.94,1984.00,612.96
533.33,1984.00,642.43
572.73,1984.00,630.13
612.12,1984.00,681.58
651.52,1984.00,696.67
690.91,1984.00,679.98
730.30,1984.00,656.12
769.70,1984.00,726.09
809.09,1984.00,750.22
848.48,1984.00,656.59
887.88,1984.00,744.90
927.27,1984.00,661.53
966.67,1984.00,744.02
1006.06,1984.00,748.51
1045.45,1984.00,848.43
1084.85,1984.00,745.05
1124.24,1984.00,830.90
1163.64,1984.00,867.18
1203.03,1984.00,723.10
1242.42,1984.00,863.74
1281.82,1984.00,783.38
1321.21,1984.00,823.44
1360.61,1984.00,777.11
1400.00,1984.00,768.43
1439.39,1984.00,828.93
1478.79,1984.00,857.72
1518.18,1984.00,835.10
1557.58,1984.00,876.75
1596.97,1984.00,868.65
1636.36,1984.00,859.75
1675.76,1984.00,984.30
1715.15,1984.00,936.47
1754.55,1984.00,995.00
1793.94,1984.00,876.18
1833.33,1984.00,918.09
1872.73,1984.00,935.11
1912.12,1984.00,999.13
1951.52,1984.00,1028.41
1990.91,1984.00,995.31
2030.30,1984.00,1084.73
2069.70,1984.00,1006.50
2109.09,1984.00,1005.79
2148.48,1984.00,1019.83
2187.88,1984.00,1006.15
2227.27,1984.00,1036.27
2266.67,1984.00,897.04
2306.06,1984.00,1032.31
2345.45,1984.00,962.13
2384.85,1984.00,1066.39
2424.24,1984.00,1064.47
2463.64,1984.00,992.39
2503.03,1984.00,981.25
2542.42,1984.00,1122.79
2581.82,1984.00,1086.96
2621.21,1984.00,1039.33
2660.61,1984.00,1055.27
2700.00,1984.00,1077.81
2739.39,1984.00,1194.55
2778.79,1984.00,1113.83
2818.18,1984.00,1076.36
2857.58,1984.00,1043.85
2896.97,1984.00,1158.43
2936.36,1984.00,1129.14
2975.76,1984.00,1025.10
3015.15,1984.00,1141.83
3054.55,1984.00,1140.30
3093.94,1984.00,1117.80
3133.33,1984.00,1087.33
3172.73,1984.00,1155.17
3212.12,1984.00,1101.74
3251.52,1984.00,1173.60
3290.91,1984.00,1162.74
3330.30,1984.00,1176.51
3369.70,1984.00,1162.03
3409.09,1984.00,1225.53
3448.48,1984.00,1215.45
3487.88,1984.00,1167.12
3527.27,1984.00,1160.31
3566.67,1984.00,1206.32
3606.06,1984.00,1121.48
3645.45,1984.00,1244.97
3684.85,1984.00,1194.57
3724.24,1984.00,1238.75
3763.64,1984.00,1170.21
3803.03,1984.00,1222.96
3842.42,1984.00,1289.56
3881.82,1984.00,1252.46
3921.21,1984.00,1276.29
3960.61,1984.00,1297.22
4000.00,1984.00,1230.41
100.00,1984.00,290.11
139.39,1984.00,378.93
178.79,1984.00,464.89
218.18,1984.00,517.65
257.58,1984.00,470.75
296.97,1984.00,545.41
336.36,1984.00,419.96
375.76,1984.00,521.30
415.15,1984.00,520.09
454.55,1984.00,620.87
493.94,1984.00,732.60
533.33,1984.00,557.86
572.73,1984.00,641.32
612.12,1984.00,588.91
651.52,1984.00,623.23
690.91,1984.00,619.57
730.30,1984.00,625.12
769.70,1984.00,706.76
809.09,1984.00,597.58
848.48,1984.00,670.25
887.88,1984.00,708.07
927.27,1984.00,765.09
966.67,1984.00,741.97
1006.06,1984.00,687.98
1045.45,1984.00,763.75
1084.85,1984.00,769.46
1124.24,1984.00,860.03
1163.64,1984.00,824.17
1203.03,1984.00,795.43
1242.42,1984.00,800.71
1281.82,1984.00,831.76
1321.21,1984.00,780.33
1360.61,1984.00,776.35
1400.00,1984.00,866.82
1439.39,1984.00,910.69
1478.79,1984.00,878.56
1518.18,1984.00,951.41
1557.58,1984.00,981.09
1596.97,1984.00,801.53
1636.36,1984.00,969.97
1675.76,1984.00,827.07
1715.15,1984.00,905.27
1754.55,1984.00,902.91
1793.94,1984.00,1010.30
1833.33,1984.00,885.22
1872.73,1984.00,912.48
1912.12,1984.00,892.29
1951.52,1984.00,1010.79
1990.91,1984.00,921.66
2030.30,1984.00,929.97
2069.70,1984.00,1005.77
2109.09,1984.00,931.00
2148.48,1984.00,1073.53
2187.88,1984.00,978.37
2227.27,1984.00,844.72
2266.67,1984.00,925.72
2306.06,1984.00,991.20
2345.45,1984.00,989.73
2384.85,1984.00,1022.00
2424.24,1984.00,1072.00
2463.64,1984.00,1071.45
2503.03,1984.00,1029.91
2542.42,1984.00,1088.91
2581.82,1984.00,1068.38
2621.21,1984.00,1039.98
2660.61,1984.00,1019.32
2700.00,1984.00,1121.71
2739.39,1984.00,1015.41
2778.79,1984.00,1008.73
2818.18,1984.00,1064.47
2857.58,1984.00,1071.25
2896.97,1984.00,1070.71
2936.36,1984.00,1100.84
2975.76,1984.00,1077.12
3015.15,1984.00,1130.62
3054.55,1984.00,1172.73
3093.94,1984.00,1155.55
3133.33,1984.00,1157.28
3172.73,1984.00,1047.49
3212.12,1984.00,1196.03
3251.52,1984.00,1237.83
3290.91,1984.00,1180.75
3330.30,1984.00,1103.14
3369.70,1984.00,1132.07
3409.09,1984.00,1157.02
3448.48,1984.00,1173.96
3487.88,1984.00,1148.08
3527.27,1984.00,1144.66
3566.67,1984.00,1236.64
3606.06,1984.00,1209.56
3645.45,1984.00,1237.20
3684.85,1984.00,1269.73
3724.24,1984.00,1229.26
3763.64,1984.00,1267.57
3803.03,1984.00,1227.45
3842.42,1984.00,1308.94
3881.82,1984.00,1243.69
3921.21,1984.00,1210.01
3960.61,1984.00,1260.32
4000.00,1984.00,1316.22
100.00,1984.00,347.23
139.39,1984.00,357.18
178.79,1984.00,446.47
218.18,1984.00,455.87
257.58,1984.00,527.83
296.97,1984.00,548.38
336.36,1984.00,502.85
375.76,1984.00,550.83
415.15,1984.00,611.48
454.55,1984.00,629.57
493.94,1984.00,628.23
533.33,1984.00,653.83
572.73,1984.00,601.23
612.12,1984.00,656.91
651.52,1984.00,690.08
690.91,1984.00,701.75
730.30,1984.00,688.36
769.70,1984.00,650.85
809.09,1984.00,755.72
848.48,1984.00,773.65
887.88,1984.00,733.24
927.27,1984.00,742.91
966.67,1984.00,696.75
1006.06,1984.00,784.34
1045.45,1984.00,725.94
1084.85,1984.00,763.95
1124.24,1984.00,844.11
1163.64,1984.00,775.08
1203.03,1984.00,799.45
1242.42,1984.00,861.89
1281.82,1984.00,787.84
1321.21,1984.00,844.12
1360.61,1984.00,859.56
1400.00,1984.00,853.11
1439.39,1984.00,774.42
1478.79,1984.00,827.56
1518.18,1984.00,947.73
1557.58,1984.00,874.71
1596.97,1984.00,904.41
1636.36,1984.00,946.43
1675.76,1984.00,943.40
1715.15,1984.00,896.42
1754.55,1984.00,855.46
1793.94,1984.00,950.82
1833.33,1984.00,947.17
1872.73,1984.00,926.72
1912.12,1984.00,923.07
1951.52,1984.00,1044.17
1990.91,1984.00,842.59
2030.30,1984.00,933.77
2069.70,1984.00,899.55
2109.09,1984.00,958.45
2148.48,1984.00,989.15
2187.88,1984.00,1059.20
2227.27,1984.00,1040.92
2266.67,1984.00,993.88
2306.06,1984.00,1031.99
2345.45,1984.00,1024.72
2384.85,1984.00,993.56
2424.24,1984.00,1047.15
2463.64,1984.00,1097.70
2503.03,1984.00,990.91
2542.42,1984.00,1045.55
2581.82,1984.00,1071.35
2621.21,1984.00,1044.14
2660.61,1984.00,1038.37
2700.00,1984.00,1052.77
2739.39,1984.00,1004.74
2778.79,1984.00,1131.14
2818.18,1984.00,1113.95
2857.58,1984.00,1127.73
2896.97,1984.00,1151.61
2936.36,1984.00,1127.63
2975.76,1984.00,1117.62
3015.15,1984.00,1097.34
3054.55,1984.00,1087.51
3093.94,1984.00,1130.66
3133.33,1984.00,1129.57
3172.73,1984.00,1097.45
3212.12,1984.00,1168.92
3251.52,1984.00,1109.49
3290.91,1984.00,1212.08
3330.30,1984.00,1154.93
3369.70,1984.00,1224.35
3409.09,1984.00,1177.12
3448.48,1984.00,1198.52
3487.88,1984.00,1190.13
3527.27,1984.00,1119.14
3566.67,1984.00,1229.33
3606.06,1984.00,1204.26
3645.45,1984.00,1058.43
3684.85,1984.00,1156.68
3724.24,1984.00,1232.86
3763.64,1984.00,1224.24
3803.03,1984.00,1231.85
3842.42,1984.00,1137.67
3881.82,1984.00,1224.68
3921.21,1984.00,1239.15
3960.61,1984.00,1255.83
4000.00,1984.00,1172.46
100.00,1986.00,299.95
139.39,1986.00,438.78
178.79,1986.00,512.79
218.18,1986.00,514.51
257.58,1986.00,540.72
296.97,1986.00,653.97
336.36,1986.00,530.64
375.76,1986.00,571.13
415.15,1986.00,638.89
454.55,1986.00,666.89
493.94,1986.00,694.27
533.33,1986.00,680.37
572.73,1986.00,659.00
612.12,1986.00,690.95
651.52,1986.00,651.91
690.91,1986.00,722.04
730.30,1986.00,653.92
769.70,1986.00,769.92
809.09,1986.00,703.15
848.48,1986.00,767.26
887.88,1986.00,742.20
927.27,1986.00,830.07
966.67,1986.00,845.23
1006.06,1986.00,750.58
1045.45,1986.00,831.71
1084.85,1986.00,777.10
1124.24,1986.00,725.93
1163.64,1986.00,813.87
1203.03,1986.00,834.65
1242.42,1986.00,947.73
1281.82,1986.00,915.14
1321.21,1986.00,857.92
1360.61,1986.00,855.01
1400.00,1986.00,835.07
1439.39,1986.00,850.02
1478.79,1986.00,863.09
1518.18,1986.00,980.43
1557.58,1986.00,885.91
1596.97,1986.00,939.58
1636.36,1986.00,1050.83
1675.76,1986.00,924.10
1715.15,1986.00,916.33
1754.55,1986.00,968.49
1793.94,1986.00,941.98
1833.33,1986.00,934.33
1872.73,1986.00,1038.25
1912.12,1986.00,1072.11
1951.52,1986.00,967.46
1990.91,1986.00,947.03
2030.30,1986.00,1050.12
2069.70,1986.00,944.49
2109.09,1986.00,965.06
2148.48,1986.00,1039.33
2187.88,1986.00,1041.54
2227.27,1986.00,972.50
2266.67,1986.00,1077.38
2306.06,1986.00,1054.69
2345.45,1986.00,1092.98
2384.85,1986.00,1027.55
2424.24,1986.00,1055.23
2463.64,1986.00,1053.51
2503.03,1986.00,1061.86
2542.42,1986.00,1054.92
2581.82,1986.00,1017.72
2621.21,1986.00,1104.89
2660.61,1986.00,1125.74
2700.00,1986.00,1235.07
2739.39,1986.00,1132.28
2778.79,1986.00,1102.21
2818.18,1986.00,1294.89
2857.58,1986.00,1196.77
2896.97,1986.00,1076.51
2936.36,1986.00,1237.97
2975.76,1986.00,1114.90
3015.15,1986.00,1079.20
3054.55,1986.00,1236.42
3093.94,1986.00,1143.11
3133.33,1986.00,1138.28
3172.73,1986.00,1299.41
3212.12,1986.00,1117.21
3251.52,1986.00,1298.31
3290.91,1986.00,1199.22
3330.30,1986.00,1254.68
3369.70,1986.00,1232.85
3409.09,1986.00,1155.70
3448.48,1986.00,1250.39
3487.88,1986.00,1105.21
3527.27,1986.00,1148.90
3566.67,1986.00,1244.19
3606.06,1986.00,1273.83
3645.45,1986.00,1283.97
3684.85,1986.00,1250.95
3724.24,1986.00,1239.44
3763.64,1986.00,1238.24
3803.03,1986.00,1220.88
3842.42,1986.00,1269.72
3881.82,1986.00,1148.59
3921.21,1986.00,1226.72
3960.61,1986.00,1200.35
4000.00,1986.00,1310.80
100.00,1986.00,394.78
139.39,1986.00,491.10
178.79,1986.00,486.57
218.18,1986.00,459.18
257.58,1986.00,566.86
296.97,1986.00,625.11
336.36,1986.00,610.48
375.76,1986.00,574.99
415.15,1986.00,599.08
454.55,1986.00,697.97
493.94,1986.00,650.73
533.33,1986.00,591.08
572.73,1986.00,802.87
612.12,1986.00,630.63
651.52,1986.00,632.02
690.91,1986.00,756.69
730.30,1986.00,689.56
769.70,1986.00,771.19
809.09,1986.00,817.09
848.48,1986.00,783.00
887.88,1986.00,796.41
927.27,1986.00,771.52
966.67,1986.00,772.11
1006.06,1986.00,800.11
1045.45,1986.00,800.27
1084.85,1986.00,820.13
1124.24,1986.00,812.09
1163.64,1986.00,785.79
1203.03,1986.00,881.43
1242.42,1986.00,807.27
1281.82,1986.00,770.62
1321.21,1986.00,939.47
1360.61,1986.00,873.71
1400.00,1986.00,914.39
1439.39,1986.00,908.15
1478.79,1986.00,978.79
1518.18,1986.00,977.78
1557.58,1986.00,920.01
1596.97,1986.00,880.21
1636.36,1986.00,1026.34
1675.76,1986.00,1008.35
1715.15,1986.00,973.40
1754.55,1986.00,977.17
1793.94,1986.00,930.68
1833.33,1986.00,899.06
1872.73,1986.00,971.10
1912.12,1986.00,963.36
1951.52,1986.00,1046.63
1990.91,1986.00,1007.23
2030.30,1986.00,1045.02
2069.70,1986.00,1034.51
2109.09,1986.00,1073.70
2148.48,1986.00,1087.33
2187.88,1986.00,1015.91
2227.27,1986.00,1009.69
2266.67,1986.00,938.50
2306.06,1986.00,1003.98
2345.45,1986.00,1050.32
2384.85,1986.00,1051.12
2424.24,1986.00,1052.97
2463.64,1986.00,1071.51
2503.03,1986.00,1112.42
2542.42,1986.00,1089.61
2581.82,1986.00,1129.99
2621.21,1986.00,1127.61
2660.61,1986.00,1125.13
2700.00,1986.00,1187.01
2739.39,1986.00,1052.02
2778.79,1986.00,1120.15
2818.18,1986.00,1126.72
2857.58,1986.00,1165.82
2896.97,1986.00,1103.08
2936.36,1986.00,1226.94
2975.76,1986.00,1123.70
3015.15,1986.00,1192.99
3054.55,1986.00,1146.11
3093.94,1986.00,1189.61
3133.33,1986.00,1163.90
3172.73,1986.00,1115.74
3212.12,1986.00,1202.50
3251.52,1986.00,1201.77
3290.91,1986.00,1198.99
3330.30,1986.00,1227.07
3369.70,1986.00,1197.84
3409.09,1986.00,1248.87
3448.48,1986.00,1193.17
3487.88,1986.00,1177.71
3527.27,1986.00,1220.95
3566.67,1986.00,1270.91
3606.06,1986.00,1194.20
3645.45,1986.00,1366.33
3684.85,1986.00,1205.64
3724.24,1986.00,1247.01
3763.64,1986.00,1270.18
3803.03,1986.00,1307.29
3842.42,1986.00,1139.66
3881.82,1986.00,1232.86
3921.21,1986.00,1371.46
3960.61,1986.00,1313.97
4000.00,1986.00,1237.18
100.00,1986.00,305.70
139.39,1986.00,436.63
178.79,1986.00,480.19
218.18,1986.00,583.49
257.58,1986.00,516.45
296.97,1986.00,576.47
336.36,1986.00,683.33
375.76,1986.00,641.30
415.15,1986.00,583.94
454.55,1986.00,523.14
493.94,1986.00,573.33
533.33,1986.00,581.09
572.73,1986.00,656.22
612.12,1986.00,690.83
651.52,1986.00,786.28
690.91,1986.00,721.70
730.30,1986.00,682.80
769.70,1986.00,746.45
809.09,1986.00,766.96
848.48,1986.00,761.66
887.88,1986.00,855.05
927.27,1986.00,750.54
966.67,1986.00,744.99
1006.06,1986.00,814.36
1045.45,1986.00,811.64
1084.85,1986.00,801.62
1124.24,1986.00,844.31
1163.64,1986.00,860.85
1203.03,1986.00,909.25
1242.42,1986.00,836.07
1281.82,1986.00,888.59
1321.21,1986.00,943.88
1360.61,1986.00,847.93
1400.00,1986.00,918.15
1439.39,1986.00,924.13
1478.79,1986.00,877.15
1518.18,1986.00,1005.19
1557.58,1986.00,871.58
1596.97,1986.00,941.46
1636.36,1986.00,923.03
1675.76,1986.00,954.37
1715.15,1986.00,967.41
1754.55,1986.00,951.03
1793.94,1986.00,954.52
1833.33,1986.00,994.07
1872.73,1986.00,1000.47
1912.12,1986.00,1077.62
1951.52,1986.00,980.77
1990.91,1986.00,981.86
2030.30,1986.00,1031.73
2069.70,1986.00,1005.73
2109.09,1986.00,957.62
2148.48,1986.00,1051.11
2187.88,1986.00,1096.39
2227.27,1986.00,1121.13
2266.67,1986.00,1013.06
2306.06,1986.00,1110.39
2345.45,1986.00,1060.09
2384.85,1986.00,1045.33
2424.24,1986.00,1136.46
2463.64,1986.00,993.45
2503.03,1986.00,1090.40
2542.42,1986.00,1043.17
2581.82,1986.00,1062.44
2621.21,1986.00,1012.68
2660.61,1986.00,1054.69
2700.00,1986.00,1135.96
2739.39,1986.00,1188.57
2778.79,1986.00,1223.89
2818.18,1986.00,1132.22
2857.58,1986.00,1084.08
2896.97,1986.00,1192.92
2936.36,1986.00,1196.48
2975.76,1986.00,1152.01
3015.15,1986.00,1217.45
3054.55,1986.00,1136.19
3093.94,1986.00,1115.95
3133.33,1986.00,1209.42
3172.73,1986.00,1196.87
3212.12,1986.00,1136.72
3251.52,1986.00,1177.16
3290.91,1986.00,1171.73
3330.30,1986.00,1275.23
3369.70,1986.00,1261.20
3409.09,1986.00,1255.51
3448.48,1986.00,1200.17
3487.88,1986.00,1202.44
3527.27,1986.00,1209.40
3566.67,1986.00,1306.24
3606.06,1986.00,1293.90
3645.45,1986.00,1174.74
3684.85,1986.00,1260.06
3724.24,1986.00,1155.05
3763.64,1986.00,1231.63
3803.03,1986.00,1245.95
3842.42,1986.00,1208.21
3881.82,1986.00,1255.40
3921.21,1986.00,1258.10
3960.61,1986.00,1298.56
4000.00,1986.00,1324.84
